model,strategy,file,base_task,status,ncloc,sqale_index,cognitive_complexity,complexity,code_smells,pass_val,fqs
ChatGLM,I,JSONProcessorError.py,JSONProcessor,Error,34.0,27.0,8.0,5.0,5.0,0.012000000000000002,0.0
ChatGLM,I,KappaCalculatorError.py,KappaCalculator,Error,,,,,,0.012000000000000002,
ChatGLM,I,LemmatizationError.py,Lemmatization,Error,46.0,6.0,16.0,8.0,1.0,0.012000000000000002,0.0
ChatGLM,I,LongestWordError.py,LongestWord,Error,24.0,,12.0,9.0,,0.012000000000000002,
ChatGLM,I,MahjongConnectError.py,MahjongConnect,Error,72.0,16.0,46.0,41.0,4.0,0.012000000000000002,0.0
ChatGLM,I,ManacherError.py,Manacher,Error,3.0,,,1.0,,0.012000000000000002,
ChatGLM,I,MetricsCalculator2Error.py,MetricsCalculator2,Error,22.0,13.0,18.0,7.0,2.0,0.012000000000000002,0.0
ChatGLM,I,MetricsCalculator2Fail.py,MetricsCalculator2,Fail,39.0,26.0,36.0,13.0,4.0,0.012000000000000002,0.0
ChatGLM,I,MetricsCalculatorError.py,MetricsCalculator,Error,23.0,30.0,,4.0,6.0,0.012000000000000002,0.0
ChatGLM,I,MinesweeperGameError.py,MinesweeperGame,Error,,,,,,0.012000000000000002,
ChatGLM,I,MovieBookingSystemError.py,MovieBookingSystem,Error,30.0,,5.0,7.0,,0.012000000000000002,
ChatGLM,I,MovieTicketDBError.py,MovieTicketDB,Error,24.0,,,4.0,,0.012000000000000002,
ChatGLM,I,MusicPlayerFail.py,MusicPlayer,Fail,50.0,,9.0,15.0,,0.012000000000000002,
ChatGLM,I,MusicPlayerSuccess.py,MusicPlayer,Success,50.0,,9.0,15.0,,0.012000000000000002,
ChatGLM,I,NLPDataProcessor2Error.py,NLPDataProcessor2,Error,17.0,20.0,,3.0,4.0,0.012000000000000002,0.0
ChatGLM,I,NLPDataProcessorError.py,NLPDataProcessor,Error,9.0,,,5.0,,0.012000000000000002,
ChatGLM,I,NumberConverterError.py,NumberConverter,Error,32.0,25.0,12.0,17.0,5.0,0.012000000000000002,0.0
ChatGLM,I,NumberWordFormatterError.py,NumberWordFormatter,Error,24.0,,7.0,4.0,,0.012000000000000002,
ChatGLM,I,NumericEntityUnescaperError.py,NumericEntityUnescaper,Error,5.0,10.0,,2.0,2.0,0.012000000000000002,0.0
ChatGLM,I,OrderError.py,Order,Error,11.0,,3.0,4.0,,0.012000000000000002,
ChatGLM,I,PageUtilError.py,PageUtil,Error,44.0,,11.0,12.0,,0.012000000000000002,
ChatGLM,I,PDFHandlerError.py,PDFHandler,Error,16.0,,1.0,4.0,,0.012000000000000002,
ChatGLM,I,PersonRequestError.py,PersonRequest,Error,19.0,24.0,6.0,5.0,6.0,0.012000000000000002,0.0
ChatGLM,I,PersonRequestPartialSuccess.py,PersonRequest,PartialSuccess,28.0,46.0,12.0,9.0,11.0,0.012000000000000002,0.0
ChatGLM,I,PushBoxGameError.py,PushBoxGame,Error,104.0,56.0,68.0,39.0,3.0,0.012000000000000002,0.0
ChatGLM,I,RegexUtilsError.py,RegexUtils,Error,,,,,,0.012000000000000002,
ChatGLM,I,RPGCharacterError.py,RPGCharacter,Error,25.0,,4.0,6.0,,0.012000000000000002,
ChatGLM,I,ServerError.py,Server,Error,28.0,,7.0,10.0,,0.012000000000000002,
ChatGLM,I,ServerFail.py,Server,Fail,32.0,,9.0,13.0,,0.012000000000000002,
ChatGLM,I,ShoppingCartError.py,ShoppingCart,Error,14.0,,2.0,5.0,,0.012000000000000002,
ChatGLM,I,SignInSystemError.py,SignInSystem,Error,21.0,,7.0,9.0,,0.012000000000000002,
ChatGLM,I,SnakeError.py,Snake,Error,37.0,6.0,7.0,7.0,3.0,0.012000000000000002,0.0
ChatGLM,I,SplitSentenceError.py,SplitSentence,Error,,,,,,0.012000000000000002,
ChatGLM,I,SQLGeneratorError.py,SQLGenerator,Error,,,,,,0.012000000000000002,
ChatGLM,I,SQLQueryBuilderError.py,SQLQueryBuilder,Error,,,,,,0.012000000000000002,
ChatGLM,I,Statistics3Error.py,Statistics3,Error,25.0,40.0,3.0,8.0,8.0,0.012000000000000002,0.0
ChatGLM,I,StockPortfolioTrackerError.py,StockPortfolioTracker,Error,36.0,,3.0,11.0,,0.012000000000000002,
ChatGLM,I,StudentDatabaseProcessorError.py,StudentDatabaseProcessor,Error,31.0,8.0,,5.0,1.0,0.012000000000000002,0.0
ChatGLM,I,TextFileProcessorError.py,TextFileProcessor,Error,25.0,1.0,6.0,6.0,1.0,0.012000000000000002,0.0
ChatGLM,I,TextFileProcessorFail.py,TextFileProcessor,Fail,32.0,1.0,9.0,9.0,1.0,0.012000000000000002,0.0
ChatGLM,I,ThermostatError.py,Thermostat,Error,33.0,,8.0,9.0,,0.012000000000000002,
ChatGLM,I,TicTacToeError.py,TicTacToe,Error,10.0,2.0,6.0,5.0,1.0,0.012000000000000002,0.0
ChatGLM,I,TimeUtilsError.py,TimeUtils,Error,25.0,,2.0,8.0,,0.012000000000000002,
ChatGLM,I,TriCalculatorError.py,TriCalculator,Error,13.0,5.0,,4.0,1.0,0.012000000000000002,0.0
ChatGLM,I,TwentyFourPointGameError.py,TwentyFourPointGame,Error,15.0,,2.0,5.0,,0.012000000000000002,
ChatGLM,I,TwentyFourPointGameFail.py,TwentyFourPointGame,Fail,21.0,,4.0,7.0,,0.012000000000000002,
ChatGLM,I,URLHandlerError.py,URLHandler,Error,18.0,5.0,4.0,7.0,1.0,0.012000000000000002,0.0
ChatGLM,I,URLHandlerFail.py,URLHandler,Fail,23.0,5.0,5.0,9.0,1.0,0.012000000000000002,0.0
ChatGLM,I,UrlPathError.py,UrlPath,Error,27.0,,8.0,10.0,,0.012000000000000002,
ChatGLM,I,UserLoginDBFail.py,UserLoginDB,Fail,31.0,,5.0,7.0,,0.012000000000000002,
ChatGLM,I,VectorUtilError.py,VectorUtil,Error,38.0,11.0,,2.0,3.0,0.012000000000000002,0.0
ChatGLM,I,VendingMachineError.py,VendingMachine,Error,23.0,,4.0,7.0,,0.012000000000000002,
ChatGLM,I,VendingMachineFail.py,VendingMachine,Fail,28.0,,6.0,9.0,,0.012000000000000002,
ChatGLM,I,WarehouseError.py,Warehouse,Error,37.0,,7.0,12.0,,0.012000000000000002,
ChatGLM,I,WarehouseFail.py,Warehouse,Fail,43.0,,9.0,14.0,,0.012000000000000002,
ChatGLM,I,WeatherSystemError.py,WeatherSystem,Error,21.0,10.0,,5.0,2.0,0.012000000000000002,0.0
ChatGLM,I,Words2NumbersError.py,Words2Numbers,Error,39.0,15.0,18.0,18.0,3.0,0.012000000000000002,0.0
ChatGLM,I,XMLProcessorError.py,XMLProcessor,Error,27.0,5.0,3.0,7.0,1.0,0.012000000000000002,0.0
ChatGLM,I,ZipFileProcessorError.py,ZipFileProcessor,Error,23.0,,5.0,7.0,,0.012000000000000002,
codegeex2-6b,H,AccessGatewayFilterError.py,AccessGatewayFilter,Error,9.0,5.0,,5.0,1.0,0.01,0.0
codegeex2-6b,H,AreaCalculatorError.py,AreaCalculator,Error,9.0,,,6.0,,0.01,
codegeex2-6b,H,ArgumentParserError.py,ArgumentParser,Error,9.0,,,5.0,,0.01,
codegeex2-6b,H,ArrangementCalculatorError.py,ArrangementCalculator,Error,12.0,,,6.0,,0.01,
codegeex2-6b,H,AssessmentSystemError.py,AssessmentSystem,Error,23.0,,5.0,12.0,,0.01,
codegeex2-6b,H,AutomaticGuitarSimulatorError.py,AutomaticGuitarSimulator,Error,5.0,,,3.0,,0.01,
codegeex2-6b,H,AvgPartitionError.py,AvgPartition,Error,6.0,5.0,,3.0,1.0,0.01,0.0
codegeex2-6b,H,BalancedBracketsError.py,BalancedBrackets,Error,22.0,,9.0,7.0,,0.01,
codegeex2-6b,H,BankAccountError.py,BankAccount,Error,21.0,,3.0,8.0,,0.01,
codegeex2-6b,H,BigNumCalculatorError.py,BigNumCalculator,Error,7.0,,,3.0,,0.01,
codegeex2-6b,H,BinaryDataProcessorError.py,BinaryDataProcessor,Error,8.0,,,5.0,,0.01,
codegeex2-6b,H,BitStatusUtilError.py,BitStatusUtil,Error,34.0,16.0,21.0,23.0,2.0,0.01,0.0
codegeex2-6b,H,BlackjackGameError.py,BlackjackGame,Error,9.0,,,4.0,,0.01,
codegeex2-6b,H,BookManagementDBError.py,BookManagementDB,Error,12.0,,,7.0,,0.01,
codegeex2-6b,H,BookManagementError.py,BookManagement,Error,21.0,,5.0,9.0,,0.01,
codegeex2-6b,H,BoyerMooreSearchError.py,BoyerMooreSearch,Error,7.0,6.0,,4.0,3.0,0.01,0.0
codegeex2-6b,H,CalculatorError.py,Calculator,Error,46.0,15.0,29.0,16.0,1.0,0.01,0.0
codegeex2-6b,H,CalendarUtilError.py,CalendarUtil,Error,,,,,,0.01,
codegeex2-6b,H,CamelCaseMapError.py,CamelCaseMap,Error,11.0,,,8.0,,0.01,
codegeex2-6b,H,ChandrasekharSieveError.py,ChandrasekharSieve,Error,14.0,,6.0,6.0,,0.01,
codegeex2-6b,H,ChatError.py,Chat,Error,25.0,,6.0,11.0,,0.01,
codegeex2-6b,H,ClassRegistrationSystemError.py,ClassRegistrationSystem,Error,,,,,,0.01,
codegeex2-6b,H,ClassroomError.py,Classroom,Error,34.0,30.0,16.0,16.0,3.0,0.01,0.0
codegeex2-6b,H,CombinationCalculatorError.py,CombinationCalculator,Error,13.0,6.0,1.0,7.0,3.0,0.01,0.0
codegeex2-6b,H,ComplexCalculatorError.py,ComplexCalculator,Error,11.0,5.0,,5.0,1.0,0.01,0.0
codegeex2-6b,H,CookiesUtilError.py,CookiesUtil,Error,8.0,,,4.0,,0.01,
codegeex2-6b,H,CSVProcessorError.py,CSVProcessor,Error,22.0,7.0,1.0,5.0,2.0,0.01,0.0
codegeex2-6b,H,CurrencyConverterError.py,CurrencyConverter,Error,15.0,,,5.0,,0.01,
codegeex2-6b,H,DatabaseProcessorError.py,DatabaseProcessor,Error,9.0,,,5.0,,0.01,
codegeex2-6b,H,DataStatistics2Error.py,DataStatistics2,Error,18.0,,1.0,8.0,,0.01,
codegeex2-6b,H,DataStatistics4Error.py,DataStatistics4,Error,10.0,,,4.0,,0.01,
codegeex2-6b,H,DataStatisticsError.py,DataStatistics,Error,12.0,,2.0,5.0,,0.01,
codegeex2-6b,H,DecryptionUtilsError.py,DecryptionUtils,Error,37.0,,17.0,13.0,,0.01,
codegeex2-6b,H,DiscountStrategyError.py,DiscountStrategy,Error,,,,,,0.01,
codegeex2-6b,H,DocFileHandlerError.py,DocFileHandler,Error,30.0,,7.0,9.0,,0.01,
codegeex2-6b,H,EightPuzzleError.py,EightPuzzle,Error,8.0,,,5.0,,0.01,
codegeex2-6b,H,EmailClientFail.py,EmailClient,Fail,,,,,,0.01,
codegeex2-6b,H,EncryptionUtilsError.py,EncryptionUtils,Error,27.0,,11.0,12.0,,0.01,
codegeex2-6b,H,ExcelProcessorError.py,ExcelProcessor,Error,7.0,7.0,,4.0,2.0,0.01,0.0
codegeex2-6b,H,ExpressionCalculatorError.py,ExpressionCalculator,Error,13.0,,,7.0,,0.01,
codegeex2-6b,H,FitnessTrackerError.py,FitnessTracker,Error,13.0,7.0,,4.0,2.0,0.01,0.0
codegeex2-6b,H,GomokuGameError.py,GomokuGame,Error,8.0,,,4.0,,0.01,
codegeex2-6b,H,HotelSuccess.py,Hotel,Success,,,,,,0.01,
codegeex2-6b,H,HRManagementSystemError.py,HRManagementSystem,Error,,,,,,0.01,
codegeex2-6b,H,HtmlUtilError.py,HtmlUtil,Error,,,,,,0.01,
codegeex2-6b,H,ImageProcessorError.py,ImageProcessor,Error,9.0,,,6.0,,0.01,
codegeex2-6b,H,InterpolationError.py,Interpolation,Error,,,,,,0.01,
codegeex2-6b,H,IPAddressError.py,IPAddress,Error,29.0,,12.0,14.0,,0.01,
codegeex2-6b,H,IpUtilError.py,IpUtil,Error,9.0,,,3.0,,0.01,
codegeex2-6b,H,JobMarketplaceError.py,JobMarketplace,Error,10.0,,,7.0,,0.01,
codegeex2-6b,H,JSONProcessorError.py,JSONProcessor,Error,25.0,,7.0,6.0,,0.01,
codegeex2-6b,H,KappaCalculatorError.py,KappaCalculator,Error,,,,,,0.01,
codegeex2-6b,H,LemmatizationError.py,Lemmatization,Error,13.0,,,4.0,,0.01,
codegeex2-6b,H,LongestWordError.py,LongestWord,Error,14.0,5.0,6.0,6.0,1.0,0.01,0.0
codegeex2-6b,H,MahjongConnectError.py,MahjongConnect,Error,11.0,4.0,,6.0,2.0,0.01,0.0
codegeex2-6b,H,ManacherError.py,Manacher,Error,29.0,,11.0,11.0,,0.01,
codegeex2-6b,H,MetricsCalculator2Error.py,MetricsCalculator2,Error,,,,,,0.01,
codegeex2-6b,H,MetricsCalculatorError.py,MetricsCalculator,Error,11.0,,,6.0,,0.01,
codegeex2-6b,H,MinesweeperGameError.py,MinesweeperGame,Error,12.0,5.0,,5.0,1.0,0.01,0.0
codegeex2-6b,H,MovieBookingSystemError.py,MovieBookingSystem,Error,8.0,,,4.0,,0.01,
codegeex2-6b,H,MovieTicketDBError.py,MovieTicketDB,Error,10.0,,,5.0,,0.01,
codegeex2-6b,H,MusicPlayerError.py,MusicPlayer,Error,13.0,,,9.0,,0.01,
codegeex2-6b,H,NLPDataProcessor2Error.py,NLPDataProcessor2,Error,6.0,,,3.0,,0.01,
codegeex2-6b,H,NLPDataProcessorError.py,NLPDataProcessor,Error,9.0,,,5.0,,0.01,
codegeex2-6b,H,NumberConverterError.py,NumberConverter,Error,13.0,,,6.0,,0.01,
codegeex2-6b,H,NumberWordFormatterError.py,NumberWordFormatter,Error,14.0,,,6.0,,0.01,
codegeex2-6b,H,NumericEntityUnescaperError.py,NumericEntityUnescaper,Error,6.0,5.0,,3.0,1.0,0.01,0.0
codegeex2-6b,H,OrderError.py,Order,Error,30.0,,11.0,10.0,,0.01,
codegeex2-6b,H,PageUtilError.py,PageUtil,Error,9.0,,,4.0,,0.01,
codegeex2-6b,H,PDFHandlerError.py,PDFHandler,Error,16.0,,2.0,5.0,,0.01,
codegeex2-6b,H,PersonRequestError.py,PersonRequest,Error,17.0,26.0,5.0,9.0,7.0,0.01,0.0
codegeex2-6b,H,PushBoxGameError.py,PushBoxGame,Error,13.0,,,4.0,,0.01,
codegeex2-6b,H,RegexUtilsFail.py,RegexUtils,Fail,,,,,,0.01,
codegeex2-6b,H,RPGCharacterError.py,RPGCharacter,Error,,,,,,0.01,
codegeex2-6b,H,ServerError.py,Server,Error,36.0,1.0,11.0,11.0,1.0,0.01,0.0
codegeex2-6b,H,ShoppingCartError.py,ShoppingCart,Error,7.0,,,5.0,,0.01,
codegeex2-6b,H,SignInSystemError.py,SignInSystem,Error,31.0,,12.0,13.0,,0.01,
codegeex2-6b,H,SnakeError.py,Snake,Error,14.0,6.0,,5.0,3.0,0.01,0.0
codegeex2-6b,H,SplitSentenceError.py,SplitSentence,Error,,,,,,0.01,
codegeex2-6b,H,SQLGeneratorError.py,SQLGenerator,Error,25.0,,4.0,9.0,,0.01,
codegeex2-6b,H,SQLQueryBuilderError.py,SQLQueryBuilder,Error,9.0,,,4.0,,0.01,
codegeex2-6b,H,Statistics3Error.py,Statistics3,Error,16.0,,,7.0,,0.01,
codegeex2-6b,H,StockPortfolioTrackerError.py,StockPortfolioTracker,Error,11.0,,,8.0,,0.01,
codegeex2-6b,H,StudentDatabaseProcessorError.py,StudentDatabaseProcessor,Error,8.0,,,5.0,,0.01,
codegeex2-6b,H,TextFileProcessorError.py,TextFileProcessor,Error,8.0,,,5.0,,0.01,
codegeex2-6b,H,ThermostatError.py,Thermostat,Error,34.0,,11.0,14.0,,0.01,
codegeex2-6b,H,TicTacToeError.py,TicTacToe,Error,24.0,2.0,11.0,12.0,1.0,0.01,0.0
codegeex2-6b,H,TimeUtilsError.py,TimeUtils,Error,17.0,,,8.0,,0.01,
codegeex2-6b,H,TriCalculatorError.py,TriCalculator,Error,9.0,5.0,,6.0,1.0,0.01,0.0
codegeex2-6b,H,TwentyFourPointGameError.py,TwentyFourPointGame,Error,8.0,,,5.0,,0.01,
codegeex2-6b,H,URLHandlerError.py,URLHandler,Error,8.0,,,6.0,,0.01,
codegeex2-6b,H,UrlPathFail.py,UrlPath,Fail,9.0,,,4.0,,0.01,
codegeex2-6b,H,UserLoginDBError.py,UserLoginDB,Error,21.0,,1.0,7.0,,0.01,
codegeex2-6b,H,VectorUtilError.py,VectorUtil,Error,12.0,,,4.0,,0.01,
codegeex2-6b,H,VendingMachineError.py,VendingMachine,Error,9.0,,,6.0,,0.01,
codegeex2-6b,H,WarehouseError.py,Warehouse,Error,18.0,,1.0,5.0,,0.01,
codegeex2-6b,H,WeatherSystemFail.py,WeatherSystem,Fail,23.0,,2.0,6.0,,0.01,
codegeex2-6b,H,Words2NumbersError.py,Words2Numbers,Error,21.0,,4.0,7.0,,0.01,
codegeex2-6b,H,XMLProcessorError.py,XMLProcessor,Error,9.0,,,5.0,,0.01,
codegeex2-6b,H,ZipFileProcessorError.py,ZipFileProcessor,Error,,,,,,0.01,
codegeex2-6b,C,AccessGatewayFilterFail.py,AccessGatewayFilter,Fail,28.0,15.0,9.0,13.0,3.0,0.038,0.0
codegeex2-6b,C,AreaCalculatorFail.py,AreaCalculator,Fail,,,,,,0.038,
codegeex2-6b,C,ArgumentParserError.py,ArgumentParser,Error,,,,,,0.038,
codegeex2-6b,C,ArrangementCalculatorError.py,ArrangementCalculator,Error,,,,,,0.038,
codegeex2-6b,C,AssessmentSystemSuccess.py,AssessmentSystem,Success,,,,,,0.038,
codegeex2-6b,C,AutomaticGuitarSimulatorFail.py,AutomaticGuitarSimulator,Fail,17.0,,5.0,6.0,,0.038,
codegeex2-6b,C,AvgPartitionFail.py,AvgPartition,Fail,18.0,5.0,4.0,7.0,1.0,0.038,0.0
codegeex2-6b,C,BalancedBracketsFail.py,BalancedBrackets,Fail,,,,,,0.038,
codegeex2-6b,C,BankAccountFail.py,BankAccount,Fail,,,,,,0.038,
codegeex2-6b,C,BigNumCalculatorError.py,BigNumCalculator,Error,,,,,,0.038,
codegeex2-6b,C,BinaryDataProcessorError.py,BinaryDataProcessor,Error,,,,,,0.038,
codegeex2-6b,C,BitStatusUtilError.py,BitStatusUtil,Error,,,,,,0.038,
codegeex2-6b,C,BlackjackGameError.py,BlackjackGame,Error,,,,,,0.038,
codegeex2-6b,C,BookManagementDBError.py,BookManagementDB,Error,,,,,,0.038,
codegeex2-6b,C,BookManagementFail.py,BookManagement,Fail,,,,,,0.038,
codegeex2-6b,C,BoyerMooreSearchFail.py,BoyerMooreSearch,Fail,,,,,,0.038,
codegeex2-6b,C,CalculatorError.py,Calculator,Error,,,,,,0.038,
codegeex2-6b,C,CalendarUtilError.py,CalendarUtil,Error,,,,,,0.038,
codegeex2-6b,C,CamelCaseMapError.py,CamelCaseMap,Error,,,,,,0.038,
codegeex2-6b,C,ChandrasekharSieveError.py,ChandrasekharSieve,Error,,,,,,0.038,
codegeex2-6b,C,ChatFail.py,Chat,Fail,,,,,,0.038,
codegeex2-6b,C,ClassRegistrationSystemError.py,ClassRegistrationSystem,Error,,,,,,0.038,
codegeex2-6b,C,ClassroomError.py,Classroom,Error,,,,,,0.038,
codegeex2-6b,C,CombinationCalculatorError.py,CombinationCalculator,Error,,,,,,0.038,
codegeex2-6b,C,ComplexCalculatorError.py,ComplexCalculator,Error,,,,,,0.038,
codegeex2-6b,C,CookiesUtilError.py,CookiesUtil,Error,,,,,,0.038,
codegeex2-6b,C,CSVProcessorError.py,CSVProcessor,Error,,,,,,0.038,
codegeex2-6b,C,CurrencyConverterFail.py,CurrencyConverter,Fail,,,,,,0.038,
codegeex2-6b,C,DatabaseProcessorError.py,DatabaseProcessor,Error,,,,,,0.038,
codegeex2-6b,C,DataStatistics2Fail.py,DataStatistics2,Fail,,,,,,0.038,
codegeex2-6b,C,DataStatistics4Fail.py,DataStatistics4,Fail,,,,,,0.038,
codegeex2-6b,C,DataStatisticsFail.py,DataStatistics,Fail,,,,,,0.038,
codegeex2-6b,C,DecryptionUtilsError.py,DecryptionUtils,Error,,,,,,0.038,
codegeex2-6b,C,DiscountStrategyError.py,DiscountStrategy,Error,,,,,,0.038,
codegeex2-6b,C,DocFileHandlerError.py,DocFileHandler,Error,,,,,,0.038,
codegeex2-6b,C,EightPuzzleError.py,EightPuzzle,Error,,,,,,0.038,
codegeex2-6b,C,EmailClientError.py,EmailClient,Error,,,,,,0.038,
codegeex2-6b,C,EncryptionUtilsError.py,EncryptionUtils,Error,,,,,,0.038,
codegeex2-6b,C,ExcelProcessorError.py,ExcelProcessor,Error,20.0,12.0,2.0,6.0,3.0,0.038,0.0
codegeex2-6b,C,ExpressionCalculatorError.py,ExpressionCalculator,Error,,,,,,0.038,
codegeex2-6b,C,FitnessTrackerError.py,FitnessTracker,Error,,,,,,0.038,
codegeex2-6b,C,GomokuGameError.py,GomokuGame,Error,,,,,,0.038,
codegeex2-6b,C,HotelSuccess.py,Hotel,Success,,,,,,0.038,
codegeex2-6b,C,HRManagementSystemError.py,HRManagementSystem,Error,,,,,,0.038,
codegeex2-6b,C,HtmlUtilError.py,HtmlUtil,Error,,,,,,0.038,
codegeex2-6b,C,ImageProcessorError.py,ImageProcessor,Error,,,,,,0.038,
codegeex2-6b,C,InterpolationError.py,Interpolation,Error,,,,,,0.038,
codegeex2-6b,C,IPAddressError.py,IPAddress,Error,,,,,,0.038,
codegeex2-6b,C,IpUtilFail.py,IpUtil,Fail,,,,,,0.038,
codegeex2-6b,C,JobMarketplaceError.py,JobMarketplace,Error,,,,,,0.038,
codegeex2-6b,C,JSONProcessorPartialSuccess.py,JSONProcessor,PartialSuccess,,,,,,0.038,
codegeex2-6b,C,KappaCalculatorFail.py,KappaCalculator,Fail,,,,,,0.038,
codegeex2-6b,C,LemmatizationError.py,Lemmatization,Error,29.0,,7.0,6.0,,0.038,
codegeex2-6b,C,LongestWordPartialSuccess.py,LongestWord,PartialSuccess,,,,,,0.038,
codegeex2-6b,C,MahjongConnectFail.py,MahjongConnect,Fail,,,,,,0.038,
codegeex2-6b,C,ManacherError.py,Manacher,Error,,,,,,0.038,
codegeex2-6b,C,MetricsCalculator2Error.py,MetricsCalculator2,Error,,,,,,0.038,
codegeex2-6b,C,MetricsCalculatorError.py,MetricsCalculator,Error,,,,,,0.038,
codegeex2-6b,C,MinesweeperGameError.py,MinesweeperGame,Error,,,,,,0.038,
codegeex2-6b,C,MovieBookingSystemFail.py,MovieBookingSystem,Fail,,,,,,0.038,
codegeex2-6b,C,MovieTicketDBError.py,MovieTicketDB,Error,,,,,,0.038,
codegeex2-6b,C,MusicPlayerSuccess.py,MusicPlayer,Success,,,,,,0.038,
codegeex2-6b,C,NLPDataProcessor2Fail.py,NLPDataProcessor2,Fail,,,,,,0.038,
codegeex2-6b,C,NLPDataProcessorPartialSuccess.py,NLPDataProcessor,PartialSuccess,,,,,,0.038,
codegeex2-6b,C,NumberConverterFail.py,NumberConverter,Fail,,,,,,0.038,
codegeex2-6b,C,NumberWordFormatterError.py,NumberWordFormatter,Error,,,,,,0.038,
codegeex2-6b,C,NumericEntityUnescaperError.py,NumericEntityUnescaper,Error,,,,,,0.038,
codegeex2-6b,C,OrderFail.py,Order,Fail,,,,,,0.038,
codegeex2-6b,C,PageUtilFail.py,PageUtil,Fail,,,,,,0.038,
codegeex2-6b,C,PDFHandlerError.py,PDFHandler,Error,16.0,,2.0,5.0,,0.038,
codegeex2-6b,C,PersonRequestError.py,PersonRequest,Error,17.0,26.0,5.0,9.0,7.0,0.038,0.0
codegeex2-6b,C,PushBoxGameError.py,PushBoxGame,Error,,,,,,0.038,
codegeex2-6b,C,RegexUtilsError.py,RegexUtils,Error,,,,,,0.038,
codegeex2-6b,C,RPGCharacterError.py,RPGCharacter,Error,,,,,,0.038,
codegeex2-6b,C,ServerFail.py,Server,Fail,29.0,,9.0,9.0,,0.038,
codegeex2-6b,C,ShoppingCartError.py,ShoppingCart,Error,,,,,,0.038,
codegeex2-6b,C,SignInSystemError.py,SignInSystem,Error,,,,,,0.038,
codegeex2-6b,C,SnakeFail.py,Snake,Fail,,,,,,0.038,
codegeex2-6b,C,SplitSentenceFail.py,SplitSentence,Fail,,,,,,0.038,
codegeex2-6b,C,SQLGeneratorFail.py,SQLGenerator,Fail,,,,,,0.038,
codegeex2-6b,C,SQLQueryBuilderError.py,SQLQueryBuilder,Error,,,,,,0.038,
codegeex2-6b,C,Statistics3Error.py,Statistics3,Error,,,,,,0.038,
codegeex2-6b,C,StockPortfolioTrackerError.py,StockPortfolioTracker,Error,,,,,,0.038,
codegeex2-6b,C,StudentDatabaseProcessorError.py,StudentDatabaseProcessor,Error,,,,,,0.038,
codegeex2-6b,C,TextFileProcessorFail.py,TextFileProcessor,Fail,,,,,,0.038,
codegeex2-6b,C,ThermostatFail.py,Thermostat,Fail,,,,,,0.038,
codegeex2-6b,C,TicTacToeFail.py,TicTacToe,Fail,,,,,,0.038,
codegeex2-6b,C,TimeUtilsError.py,TimeUtils,Error,,,,,,0.038,
codegeex2-6b,C,TriCalculatorError.py,TriCalculator,Error,,,,,,0.038,
codegeex2-6b,C,TwentyFourPointGameError.py,TwentyFourPointGame,Error,,,,,,0.038,
codegeex2-6b,C,URLHandlerFail.py,URLHandler,Fail,,,,,,0.038,
codegeex2-6b,C,UrlPathError.py,UrlPath,Error,,,,,,0.038,
codegeex2-6b,C,UserLoginDBFail.py,UserLoginDB,Fail,,,,,,0.038,
codegeex2-6b,C,VectorUtilError.py,VectorUtil,Error,,,,,,0.038,
codegeex2-6b,C,VendingMachineFail.py,VendingMachine,Fail,,,,,,0.038,
codegeex2-6b,C,WarehouseError.py,Warehouse,Error,,,,,,0.038,
codegeex2-6b,C,WeatherSystemError.py,WeatherSystem,Error,,,,,,0.038,
codegeex2-6b,C,Words2NumbersError.py,Words2Numbers,Error,37.0,,13.0,13.0,,0.038,
codegeex2-6b,C,XMLProcessorFail.py,XMLProcessor,Fail,,,,,,0.038,
codegeex2-6b,C,ZipFileProcessorError.py,ZipFileProcessor,Error,,,,,,0.038,
codegeex2-6b,I,AccessGatewayFilterFail.py,AccessGatewayFilter,Fail,13.0,10.0,1.0,5.0,2.0,0.07200000000000001,0.0
codegeex2-6b,I,AreaCalculatorFail.py,AreaCalculator,Fail,,,,,,0.07200000000000001,
codegeex2-6b,I,ArgumentParserError.py,ArgumentParser,Error,,,,,,0.07200000000000001,
codegeex2-6b,I,ArrangementCalculatorFail.py,ArrangementCalculator,Fail,,,,,,0.07200000000000001,
codegeex2-6b,I,AssessmentSystemSuccess.py,AssessmentSystem,Success,,,,,,0.07200000000000001,
codegeex2-6b,I,AutomaticGuitarSimulatorError.py,AutomaticGuitarSimulator,Error,12.0,,2.0,5.0,,0.07200000000000001,
codegeex2-6b,I,AvgPartitionError.py,AvgPartition,Error,,,,,,0.07200000000000001,
codegeex2-6b,I,BalancedBracketsFail.py,BalancedBrackets,Fail,,,,,,0.07200000000000001,
codegeex2-6b,I,BankAccountSuccess.py,BankAccount,Success,,,,,,0.07200000000000001,
codegeex2-6b,I,BigNumCalculatorError.py,BigNumCalculator,Error,,,,,,0.07200000000000001,
codegeex2-6b,I,BinaryDataProcessorError.py,BinaryDataProcessor,Error,,,,,,0.07200000000000001,
codegeex2-6b,I,BitStatusUtilError.py,BitStatusUtil,Error,,,,,,0.07200000000000001,
codegeex2-6b,I,BlackjackGameError.py,BlackjackGame,Error,,,,,,0.07200000000000001,
codegeex2-6b,I,BookManagementDBError.py,BookManagementDB,Error,,,,,,0.07200000000000001,
codegeex2-6b,I,BookManagementFail.py,BookManagement,Fail,,,,,,0.07200000000000001,
